epoch,learning_rate,loss,val_loss
7,0.009999999776482582,1.0792888402938843,1.694316029548645
8,0.009999999776482582,0.8628050088882446,1.7205810546875
9,0.009999999776482582,0.8694187998771667,1.6785885095596313
0,0.05000000074505806,1.0091843605041504,1.6951940059661865
1,0.05000000074505806,1.48568594455719,1.905622959136963
2,0.05000000074505806,1.127829909324646,3.9221606254577637
3,0.05000000074505806,5.504427909851074,4.108331203460693
4,0.05000000074505806,4.777604103088379,1.6673609018325806
5,0.05000000074505806,0.9420647621154785,1.8185560703277588
6,0.05000000074505806,0.8949136734008789,1.5792123079299927
7,0.05000000074505806,1.0862390995025635,1.6979663372039795
8,0.05000000074505806,0.83064204454422,1.8805389404296875
9,0.05000000074505806,0.9794458150863647,1.6346065998077393
10,0.02500000037252903,0.8983330726623535,1.6759440898895264
11,0.02500000037252903,0.8435312509536743,1.707705020904541
0,0.05000000074505806,0.995411217212677,2.7881455421447754
1,0.05000000074505806,2.0563788414001465,2.887974739074707
2,0.05000000074505806,3.3112869262695312,6.810929298400879
3,0.05000000074505806,8.866034507751465,1.9137475490570068
4,0.05000000074505806,1.9238580465316772,2.663163900375366
5,0.05000000074505806,2.1565139293670654,1.596659779548645
6,0.05000000074505806,1.0312891006469727,1.7246503829956055
7,0.05000000074505806,0.8184472322463989,1.8024293184280396
8,0.05000000074505806,0.8285109400749207,1.6387840509414673
9,0.05000000074505806,0.9284038543701172,1.7093617916107178
10,0.02500000037252903,0.8340028524398804,1.7273244857788086
0,0.05000000074505806,1.6793934106826782,1.336844801902771
1,0.05000000074505806,2.2826597690582275,2.18076491355896
2,0.05000000074505806,3.979846477508545,3.936955690383911
3,0.05000000074505806,4.9020209312438965,2.2199289798736572
4,0.05000000074505806,3.7402734756469727,1.957485556602478
5,0.05000000074505806,2.0995922088623047,0.9921426177024841
6,0.05000000074505806,1.1386187076568604,1.009524941444397
7,0.05000000074505806,1.0045127868652344,1.0957973003387451
8,0.05000000074505806,1.0974884033203125,0.9695060849189758
9,0.05000000074505806,1.1753904819488525,0.9832773208618164
10,0.02500000037252903,1.0797176361083984,0.9892945289611816
11,0.02500000037252903,1.0396496057510376,0.9951232075691223
12,0.02500000037252903,1.0014264583587646,1.0007480382919312
13,0.02500000037252903,0.9643036723136902,1.0060817003250122
0,0.009999999776482582,1.6797370910644531,1.7118582725524902
1,0.009999999776482582,2.151254415512085,1.7629684209823608
2,0.009999999776482582,1.9114714860916138,1.2027496099472046
3,0.009999999776482582,1.6616257429122925,1.351155400276184
4,0.009999999776482582,1.2335575819015503,1.0816881656646729
5,0.009999999776482582,1.2387429475784302,1.078445553779602
6,0.009999999776482582,1.0282797813415527,1.0981513261795044
7,0.009999999776482582,1.0066189765930176,1.0491403341293335
8,0.009999999776482582,1.0876129865646362,1.0566872358322144
9,0.009999999776482582,0.9998204708099365,1.0783518552780151
10,0.004999999888241291,0.9796220064163208,1.0446877479553223
11,0.004999999888241291,1.0122485160827637,1.0537554025650024
12,0.004999999888241291,0.9785134196281433,1.0703755617141724
13,0.004999999888241291,0.9566439390182495,1.0739866495132446
14,0.004999999888241291,0.9716934561729431,1.0411802530288696
15,0.004999999888241291,0.9976016283035278,1.0504568815231323
16,0.004999999888241291,0.9664072394371033,1.0634102821350098
17,0.004999999888241291,0.946630597114563,1.0654911994934082
18,0.004999999888241291,0.9665558338165283,1.0401185750961304
19,0.004999999888241291,0.9899316430091858,1.0456193685531616
20,0.0024999999441206455,0.9602473378181458,1.0527701377868652
21,0.0024999999441206455,0.9481345415115356,1.0564181804656982
22,0.0024999999441206455,0.9410607814788818,1.0594557523727417
23,0.0024999999441206455,0.9471007585525513,1.0440024137496948
0,0.10000000149011612,1.1642030477523804,1.324304223060608
1,0.10000000149011612,1.2276699542999268,1.5722074508666992
2,0.10000000149011612,1.7939722537994385,11.804404258728027
3,0.10000000149011612,14.00076675415039,2.5431346893310547
4,0.10000000149011612,2.92816162109375,1.0852710008621216
5,0.10000000149011612,1.4309371709823608,1.0143431425094604
6,0.10000000149011612,0.9770224690437317,1.0200895071029663
7,0.10000000149011612,0.9665536880493164,1.0123168230056763
8,0.10000000149011612,0.9605286121368408,1.0103367567062378
9,0.10000000149011612,0.9564534425735474,1.0083147287368774
10,0.05000000074505806,0.9534270167350769,1.0074872970581055
11,0.05000000074505806,0.9524754285812378,1.0031366348266602
12,0.05000000074505806,0.9528176188468933,1.0033482313156128
13,0.05000000074505806,0.9513808488845825,1.0035063028335571
14,0.05000000074505806,0.9502651691436768,1.00359046459198
15,0.05000000074505806,0.9493228197097778,1.0035911798477173
16,0.05000000074505806,0.9485036134719849,1.00349760055542
0,0.009999999776482582,1.2180169820785522,1.3507295846939087
1,0.009999999776482582,1.1401170492172241,1.1466777324676514
2,0.009999999776482582,1.2201019525527954,1.3671647310256958
3,0.009999999776482582,1.2048426866531372,1.2439565658569336
4,0.009999999776482582,1.2560681104660034,1.0943766832351685
5,0.009999999776482582,0.9923738837242126,1.1371030807495117
6,0.009999999776482582,0.9850800633430481,1.2587279081344604
7,0.009999999776482582,1.0826369524002075,1.1402714252471924
8,0.009999999776482582,1.159656286239624,1.0678235292434692
9,0.009999999776482582,1.010064721107483,1.1006916761398315
10,0.004999999888241291,0.9573746919631958,1.1054631471633911
11,0.004999999888241291,0.9412416815757751,1.1379348039627075
12,0.004999999888241291,0.9584053754806519,1.0995986461639404
13,0.004999999888241291,0.9881007671356201,1.105765461921692
0,0.009999999776482582,1.5898431539535522,1.417433738708496
1,0.009999999776482582,1.6201168298721313,1.438468337059021
2,0.009999999776482582,1.4026024341583252,1.5771665573120117
3,0.009999999776482582,1.8904929161071777,1.0162352323532104
4,0.009999999776482582,1.0377570390701294,1.0786176919937134
5,0.009999999776482582,1.2053760290145874,1.150903344154358
6,0.009999999776482582,1.2464855909347534,1.037653923034668
7,0.009999999776482582,0.9901145100593567,1.153677225112915
8,0.009999999776482582,1.190854787826538,1.036247968673706
0,0.10000000149011612,1.974557876586914,2.7188644409179688
1,0.10000000149011612,4.729979515075684,3.0160608291625977
2,0.10000000149011612,4.2125139236450195,1.1477233171463013
3,0.10000000149011612,1.0708980560302734,1.0784674882888794
4,0.10000000149011612,1.0154863595962524,1.2258167266845703
5,0.10000000149011612,1.064297080039978,1.1571406126022339
6,0.10000000149011612,1.1116669178009033,1.2612992525100708
7,0.10000000149011612,1.2378875017166138,1.0909394025802612
8,0.10000000149011612,1.0637747049331665,1.3932647705078125
0,0.05000000074505806,1.7809510231018066,2.845949411392212
1,0.05000000074505806,3.871222972869873,2.2755703926086426
2,0.05000000074505806,2.873084545135498,4.203026294708252
3,0.05000000074505806,6.05577278137207,2.5207836627960205
4,0.05000000074505806,3.4856600761413574,2.404916524887085
5,0.05000000074505806,2.5057053565979004,1.4624042510986328
6,0.05000000074505806,1.5993902683258057,1.5601931810379028
7,0.05000000074505806,1.600042462348938,1.0849753618240356
8,0.05000000074505806,1.1076916456222534,1.1876440048217773
9,0.05000000074505806,1.0703511238098145,1.1284235715866089
10,0.02500000037252903,1.0334690809249878,1.1118359565734863
11,0.02500000037252903,1.0206665992736816,1.0984636545181274
12,0.02500000037252903,1.0094491243362427,1.085341453552246
0,0.10000000149011612,1.208469033241272,2.6907427310943604
1,0.10000000149011612,3.4240097999572754,1.790880799293518
2,0.10000000149011612,1.9368188381195068,4.033640384674072
3,0.10000000149011612,5.861642360687256,1.5859795808792114
4,0.10000000149011612,1.6152777671813965,1.2838813066482544
5,0.10000000149011612,1.4997880458831787,0.9944853186607361
6,0.10000000149011612,0.9831438064575195,1.216647982597351
7,0.10000000149011612,1.1198586225509644,1.039645791053772
8,0.10000000149011612,1.0117182731628418,1.0515309572219849
9,0.10000000149011612,1.0075383186340332,1.017409324645996
10,0.05000000074505806,0.9736824035644531,1.0104528665542603
0,0.05000000074505806,1.2436575889587402,1.9281970262527466
1,0.05000000074505806,2.9688901901245117,1.1460957527160645
2,0.05000000074505806,1.213498592376709,1.4525407552719116
3,0.05000000074505806,1.4599804878234863,1.507907509803772
4,0.05000000074505806,1.8071855306625366,1.6922718286514282
5,0.05000000074505806,2.307454824447632,2.230441093444824
6,0.05000000074505806,3.000959634780884,1.250458002090454
0,0.10000000149011612,1.2625787258148193,2.0032882690429688
1,0.10000000149011612,2.9305293560028076,2.530806303024292
2,0.10000000149011612,2.5378425121307373,3.615370988845825
3,0.10000000149011612,4.7232985496521,3.467329740524292
4,0.10000000149011612,5.428598403930664,1.9845285415649414
5,0.10000000149011612,2.394362211227417,1.807837963104248
6,0.10000000149011612,2.3012266159057617,1.2549678087234497
7,0.10000000149011612,1.1340030431747437,1.0434613227844238
8,0.10000000149011612,1.0109658241271973,1.2288084030151367
9,0.10000000149011612,1.1507725715637207,1.0131160020828247
10,0.05000000074505806,0.9938477277755737,1.016832709312439
11,0.05000000074505806,0.9823458194732666,1.012942910194397
12,0.05000000074505806,0.9743289947509766,1.0084627866744995
13,0.05000000074505806,0.9761586785316467,1.011778712272644
14,0.05000000074505806,0.9817543029785156,1.0163809061050415
15,0.05000000074505806,0.9735469818115234,1.0104728937149048
16,0.05000000074505806,0.9713751673698425,1.0084662437438965
17,0.05000000074505806,0.9758737087249756,1.001602292060852
18,0.05000000074505806,0.9678223729133606,1.0111020803451538
19,0.05000000074505806,0.9760422110557556,0.9950070381164551
20,0.02500000037252903,0.9657706022262573,0.9982622265815735
21,0.02500000037252903,0.9679179787635803,0.9959697723388672
22,0.02500000037252903,0.9667432308197021,1.0019081830978394
23,0.02500000037252903,0.9720668792724609,1.0017374753952026
24,0.02500000037252903,0.9679802656173706,0.9982006549835205
0,0.10000000149011612,1.1708332300186157,3.1354761123657227
1,0.10000000149011612,4.4310407638549805,2.0175070762634277
2,0.10000000149011612,2.423374652862549,5.009139060974121
3,0.10000000149011612,16.770906448364258,1.8459970951080322
4,0.10000000149011612,1.757587194442749,1.4403738975524902
5,0.10000000149011612,1.735912561416626,1.7339563369750977
6,0.10000000149011612,1.1683214902877808,1.3112013339996338
7,0.10000000149011612,0.9511879086494446,1.3597583770751953
8,0.10000000149011612,0.9962509274482727,1.3350937366485596
9,0.10000000149011612,0.9929183721542358,1.307009220123291
10,0.05000000074505806,0.9375457763671875,1.2911417484283447
11,0.05000000074505806,0.9183939099311829,1.283385157585144
12,0.05000000074505806,0.9039396047592163,1.2868002653121948
13,0.05000000074505806,0.9070203900337219,1.294358253479004
14,0.05000000074505806,0.9019461870193481,1.2913926839828491
15,0.05000000074505806,0.890355110168457,1.2990314960479736
16,0.05000000074505806,0.9007724523544312,1.3078136444091797
0,0.10000000149011612,1.2170398235321045,1.8910661935806274
1,0.10000000149011612,1.8218269348144531,2.781512975692749
2,0.10000000149011612,4.14747953414917,3.802100896835327
3,0.10000000149011612,14.739906311035156,7.474947452545166
4,0.10000000149011612,14.085317611694336,2.1513521671295166
5,0.10000000149011612,4.0095391273498535,1.4364039897918701
6,0.10000000149011612,1.0964781045913696,1.340235948562622
7,0.10000000149011612,1.2008588314056396,1.7312192916870117
8,0.10000000149011612,1.5625978708267212,1.3536713123321533
9,0.10000000149011612,0.9968894124031067,1.292060136795044
10,0.05000000074505806,0.9741369485855103,1.2825572490692139
11,0.05000000074505806,0.9640191793441772,1.2733025550842285
12,0.05000000074505806,0.9545058012008667,1.2646620273590088
13,0.05000000074505806,0.9471001625061035,1.2542884349822998
14,0.05000000074505806,0.9395194053649902,1.2485876083374023
15,0.05000000074505806,0.9323707818984985,1.2531769275665283
16,0.05000000074505806,0.9372076988220215,1.240588903427124
17,0.05000000074505806,0.9243505597114563,1.2471034526824951
18,0.05000000074505806,0.9308186769485474,1.2326927185058594
19,0.05000000074505806,0.9249809384346008,1.2778964042663574
20,0.02500000037252903,0.9453403353691101,1.2630722522735596
21,0.02500000037252903,0.9373272061347961,1.2484921216964722
22,0.02500000037252903,0.9293290972709656,1.2324281930923462
23,0.02500000037252903,0.9213026762008667,1.2227202653884888
24,0.02500000037252903,0.9168855547904968,1.2296090126037598
25,0.02500000037252903,0.9192388653755188,1.220889687538147
26,0.02500000037252903,0.9176937341690063,1.2403614521026611
27,0.02500000037252903,0.9272662401199341,1.225721836090088
28,0.02500000037252903,0.9191291928291321,1.2191104888916016
29,0.02500000037252903,0.9182089567184448,1.237217664718628
30,0.012500000186264515,0.9269798994064331,1.2301733493804932
31,0.012500000186264515,0.9229901432991028,1.2230677604675293
32,0.012500000186264515,0.9191134572029114,1.2179343700408936
33,0.012500000186264515,0.9169940948486328,1.2169116735458374
34,0.012500000186264515,0.9156535863876343,1.2166235446929932
35,0.012500000186264515,0.9162710905075073,1.2189894914627075
36,0.012500000186264515,0.9180948138237,1.2176141738891602
37,0.012500000186264515,0.9165463447570801,1.216476321220398
38,0.012500000186264515,0.9151338338851929,1.2161858081817627
39,0.012500000186264515,0.9156697392463684,1.2183032035827637
40,0.0062500000931322575,0.9182333946228027,1.217573642730713
41,0.0062500000931322575,0.9169192314147949,1.216903567314148
42,0.0062500000931322575,0.9158570170402527,1.2163469791412354
43,0.0062500000931322575,0.9152132868766785,1.2159299850463867
44,0.0062500000931322575,0.914924144744873,1.2157769203186035
45,0.0062500000931322575,0.9147369265556335,1.2156133651733398
46,0.0062500000931322575,0.914706826210022,1.2156461477279663
47,0.0062500000931322575,0.9147278070449829,1.2155516147613525
48,0.0062500000931322575,0.9147027134895325,1.215538740158081
49,0.0062500000931322575,0.9147230386734009,1.2154462337493896
0,0.10000000149011612,1.454759120941162,2.2373428344726562
1,0.10000000149011612,3.1246724128723145,3.004567861557007
2,0.10000000149011612,2.5682671070098877,3.338205099105835
3,0.10000000149011612,3.767937183380127,4.902303695678711
4,0.10000000149011612,10.183629989624023,1.7376084327697754
5,0.10000000149011612,3.3166251182556152,1.6385598182678223
6,0.10000000149011612,1.4429136514663696,1.5526139736175537
7,0.10000000149011612,1.5366641283035278,1.306348204612732
8,0.10000000149011612,1.009610652923584,1.349790096282959
9,0.10000000149011612,0.9364413022994995,1.4010995626449585
10,0.05000000074505806,1.0032703876495361,1.3348675966262817
11,0.05000000074505806,0.9572539329528809,1.3465900421142578
12,0.05000000074505806,0.935085654258728,1.3556437492370605
0,0.009999999776482582,1.1031287908554077,1.501854419708252
1,0.009999999776482582,1.314386248588562,1.607252836227417
2,0.009999999776482582,1.0672136545181274,1.4900774955749512
3,0.009999999776482582,1.1407029628753662,1.5913732051849365
4,0.009999999776482582,1.1585566997528076,1.4910420179367065
5,0.009999999776482582,1.1773548126220703,1.5504910945892334
6,0.009999999776482582,1.0706125497817993,1.4600675106048584
7,0.009999999776482582,0.9460974931716919,1.5171630382537842
8,0.009999999776482582,1.0513063669204712,1.4620441198349
9,0.009999999776482582,0.9634777307510376,1.4172117710113525
10,0.004999999888241291,0.9096176028251648,1.412537693977356
11,0.004999999888241291,0.9266595840454102,1.4400126934051514
12,0.004999999888241291,0.9411693811416626,1.42611825466156
13,0.004999999888241291,0.9157699346542358,1.413887619972229
14,0.004999999888241291,0.8940466642379761,1.4100823402404785
15,0.004999999888241291,0.9062202572822571,1.4395179748535156
16,0.004999999888241291,0.9374855756759644,1.4191906452178955
17,0.004999999888241291,0.9044991731643677,1.4063313007354736
18,0.004999999888241291,0.884981632232666,1.4070651531219482
19,0.004999999888241291,0.9109493494033813,1.4283366203308105
20,0.0024999999441206455,0.9261066317558289,1.4167672395706177
21,0.0024999999441206455,0.9073629379272461,1.4105441570281982
22,0.0024999999441206455,0.8950695991516113,1.405534029006958
23,0.0024999999441206455,0.8862255811691284,1.3984801769256592
24,0.0024999999441206455,0.8790715336799622,1.4027940034866333
25,0.0024999999441206455,0.8824599385261536,1.399132490158081
26,0.0024999999441206455,0.881336510181427,1.4068858623504639
27,0.0024999999441206455,0.8907300233840942,1.400890827178955
28,0.0024999999441206455,0.880161464214325,1.3966562747955322
29,0.0024999999441206455,0.8807722330093384,1.4058524370193481
30,0.0012499999720603228,0.8916414380073547,1.403152346611023
31,0.0012499999720603228,0.88536137342453,1.3996479511260986
32,0.0012499999720603228,0.8807961344718933,1.3963786363601685
33,0.0012499999720603228,0.8765642046928406,1.3937196731567383
34,0.0012499999720603228,0.8767191171646118,1.3956360816955566
35,0.0012499999720603228,0.8763498067855835,1.3929729461669922
36,0.0012499999720603228,0.8760586977005005,1.3948514461517334
37,0.0012499999720603228,0.875842273235321,1.392030119895935
38,0.0012499999720603228,0.8759952783584595,1.3941125869750977
39,0.0012499999720603228,0.8763939142227173,1.3911235332489014
40,0.0006249999860301614,0.8752831220626831,1.391972303390503
41,0.0006249999860301614,0.8741728067398071,1.392168402671814
42,0.0006249999860301614,0.873979926109314,1.3910515308380127
43,0.0006249999860301614,0.8743213415145874,1.3916738033294678
44,0.0006249999860301614,0.8737208247184753,1.390988826751709
45,0.0006249999860301614,0.8738039135932922,1.3913743495941162
46,0.0006249999860301614,0.8737603425979614,1.389899730682373
47,0.0006249999860301614,0.8742178082466125,1.3906643390655518
48,0.0006249999860301614,0.873448371887207,1.3893406391143799
49,0.0006249999860301614,0.8740068674087524,1.390307068824768
0,0.05000000074505806,1.5351948738098145,2.0451836585998535
1,0.05000000074505806,2.6252195835113525,1.7659969329833984
2,0.05000000074505806,2.7753286361694336,2.755040168762207
3,0.05000000074505806,6.30357551574707,1.5606255531311035
4,0.05000000074505806,1.9834139347076416,1.845496654510498
5,0.05000000074505806,2.1391706466674805,1.3804404735565186
6,0.05000000074505806,1.388245701789856,1.4340667724609375
7,0.05000000074505806,1.028637170791626,1.3490657806396484
8,0.05000000074505806,0.9715221524238586,1.3214539289474487
9,0.05000000074505806,0.9321144819259644,1.2799973487854004
10,0.02500000037252903,0.9732772707939148,1.3048938512802124
11,0.02500000037252903,0.942779541015625,1.285060167312622
12,0.02500000037252903,0.922528088092804,1.2677714824676514
13,0.02500000037252903,0.9054777026176453,1.2685256004333496
14,0.02500000037252903,0.9227377772331238,1.305042028427124
15,0.02500000037252903,0.9373141527175903,1.307518720626831
16,0.02500000037252903,0.9344999194145203,1.2963955402374268
17,0.02500000037252903,0.9164759516716003,1.2899909019470215
